TITLE	2P2L_DPC_50µM_final
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	19/05/01
TIME	17:49:58
SPECTROMETER/DATA SYSTEM	
LOCALE	1030
RESOLUTION	
DELTAX	-0,1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
FIRSTX	  260,0000
LASTX	  190,0000
NPOINTS	     701
FIRSTY	    -0,06413
MAXY	    20,92402
MINY	   -11,77672
XYDATA
196,6000	13,0202	638,325
196,5000	13,3494	639,985
196,4000	13,695	641,646
196,3000	14,0356	643,294
196,2000	14,3711	644,935
196,1000	14,7718	646,549
196,0000	15,1312	648,161
195,9000	15,4815	649,763
195,8000	15,7806	651,36
195,7000	16,0397	652,93
195,6000	16,2877	654,471
195,5000	16,5611	655,99
195,4000	16,8509	657,486
195,3000	17,2107	658,971
195,2000	17,5306	660,459
195,1000	17,8181	661,906
195,0000	18,1102	663,351
194,9000	18,2678	664,76
194,8000	18,4319	666,136
194,7000	18,5314	667,495
194,6000	18,6375	668,83
194,5000	18,7782	670,158
194,4000	18,8555	671,479
194,3000	19,0255	672,76
194,2000	19,1392	673,994
194,1000	19,3261	675,184
194,0000	19,4831	676,332
193,9000	19,6398	677,46
193,8000	19,7005	678,573
193,7000	19,7046	679,645
193,6000	19,6931	680,71
193,5000	19,7121	681,739
193,4000	19,7298	682,743
193,3000	19,7487	683,721
193,2000	19,836	684,668
193,1000	20,0244	685,592
193,0000	20,2031	686,506
192,9000	20,3737	687,389
192,8000	20,4666	688,248
192,7000	20,6339	689,097
192,6000	20,7461	689,933
192,5000	20,851	690,737
192,4000	20,8323	691,535
192,3000	20,7771	692,299
192,2000	20,6223	693,069
192,1000	20,5662	693,801
192,0000	20,5203	694,521
191,9000	20,4982	695,199
191,8000	20,4983	695,869
191,7000	20,6158	696,527
191,6000	20,6593	697,194
191,5000	20,6781	697,842
191,4000	20,4667	698,475
191,3000	20,2406	699,074
191,2000	20,0499	699,672
191,1000	19,9592	700,274
191,0000	19,9374	700,873
190,9000	19,9449	701,467
190,8000	19,9971	702,076
190,7000	20,1413	702,689
190,6000	20,281	703,323
190,5000	20,4483	703,935
190,4000	20,5826	704,544
190,3000	20,7339	705,158
190,2000	20,8588	705,779
190,1000	20,924	706,413
190,0000	20,8976	707,03

##### Extended Information
[Comments]
Sample name	2P2L_DPC_BG_50µM_final
Comment 51
User
Division
Company	Jasco

[Detailed Information]
Creation date	01-05-2019 17:49

Data array type	Linear data array * 2
Horizontal axis	Wavelength [nm]
Vertical axis(1)	CD [mdeg]
Vertical axis(2)	HT [V]
Start	260 nm
End	190 nm
Data interval	0,1 nm
Data points	701     

[Measurement Information]
Instrument name	J-810
Model name	J-810
Serial No.	B003960750

Accessory	PTC-423S
Accessory S/N	A030260819
  Temperature	19.98 C
  Control sensor	Holder
  Monitor sensor	Holder
  Start Mode	Start immediately
  Cell length	10 mm

Measurement date	01-05-2019 13:58

Photometric mode	CD, HT
Measure range	260 - 190 nm
Data pitch	0.1 nm
Sensitivity	Standard
D.I.T.	2 sec
Bandwidth	1.00 nm
Start mode	Immediately
Scanning mode	Continuous
Scanning speed	10 nm/min
Baseline correction	None
Shutter control	Auto
CD detector	PMT
PMT voltage	Auto
Accumulations	10

Concentration	50 umol/L
Solvent	Phosphat buffer

