Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV 1_280		Cond		Conc B		Injection		Run Log		Fraction		UV 1_280_CUT_TEMP@100,BASEM		UV 2_350	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU	ml	mAU
2.841635	0.872028	5.686051	88.47081									2.844417	-1.445062	14.219301	0.008579
2.842134	0.871721	5.68705	88.47065									2.844916	-1.445062	14.221798	0.009717
2.842633	0.871789	5.688048	88.47094									2.845415	-1.445062	14.224295	0.009856
2.843133	0.871857	5.689047	88.471176									2.845915	-1.445062	14.226791	0.006175
2.843632	0.871926	5.690046	88.471024									2.846414	-1.445062	14.229288	0.002299
2.844131	0.871991	5.691045	88.470993									2.846914	-1.445062	14.231785	0.000636
2.844631	0.872053	5.692043	88.47113									2.847413	-1.445062	14.234282	-0.00034
2.84513	0.872413	5.693042	88.471039									2.847912	-1.445062	14.236779	-0.000931
2.84563	0.872826	5.694041	88.471008									2.848412	-1.445062	14.239276	-0.001038
2.846129	0.87324	5.69504	88.471115									2.848911	-1.445062	14.241773	-0.000849
2.846628	0.87365	5.696038	88.471245									2.84941	-1.445062	14.244269	-0.000868
2.847128	0.874029	5.697037	88.471107									2.84991	-1.445062	14.246766	-0.002453
2.847627	0.874039	5.698036	88.47113									2.850409	-1.445062	14.249263	-0.005484
2.848126	0.873799	5.699035	88.471382									2.850909	-1.445062	14.25176	-0.004494
2.848626	0.873556	5.700033	88.471214									2.851408	-1.445062	14.254257	-0.002573
2.849125	0.873313	5.701032	88.470924									2.851907	-1.444352	14.256754	-0.00423
2.849625	0.873066	5.702031	88.470688									2.852407	-1.443643	14.259251	-0.007116
2.850124	0.872748	5.70303	88.470665									2.852906	-1.442933	14.261747	-0.00933
2.850623	0.872474	5.704028	88.470871									2.853405	-1.442224	14.264244	-0.010423
2.851123	0.872198	5.705027	88.470886									2.853905	-1.441514	14.266741	-0.010652
2.851622	0.871925	5.706026	88.470863									2.854404	-1.440805	14.269238	-0.010666
2.852121	0.87165	5.707025	88.470787									2.854903	-1.440095	14.271735	-0.010597
2.852621	0.871373	5.708023	88.470749									2.855403	-1.439386	14.274232	-0.011057
2.85312	0.871136	5.709022	88.470627									2.855902	-1.438677	14.276729	-0.011481
2.85362	0.871106	5.710021	88.470398									2.856402	-1.437967	14.279225	-0.01187
2.854119	0.871076	5.71102	88.47049									2.856901	-1.437967	14.281722	-0.010077
2.854618	0.871046	5.712018	88.470535									2.8574	-1.437967	14.284219	-0.006369
2.855118	0.871017	5.713017	88.470528									2.8579	-1.437967	14.286716	-0.004103
2.855617	0.871006	5.714015	88.470551									2.858399	-1.437967	14.289213	-0.003397
2.856116	0.871205	5.715014	88.470428									2.858898	-1.437967	14.29171	-0.003581
2.856616	0.871544	5.716013	88.470375									2.859398	-1.437967	14.294207	-0.003701
2.857115	0.871882	5.717012	88.470497									2.859897	-1.437967	14.296703	-0.00268
2.857615	0.872219	5.718011	88.470497									2.860397	-1.437967	14.2992	-0.001099
2.858114	0.872563	5.719009	88.470528									2.860896	-1.437967	14.301697	-0.001136
2.858613	0.872964	5.720008	88.470482									2.861395	-1.437967	14.304193	-0.000741
2.859113	0.873303	5.721007	88.470512									2.861895	-1.437967	14.306691	-0.000652
2.859612	0.873637	5.722006	88.470535									2.862394	-1.437967	14.309188	-0.002869
2.860111	0.873972	5.723004	88.470329									2.862893	-1.437967	14.311685	-0.005129
2.860611	0.874311	5.724003	88.470314									2.863393	-1.437967	14.314181	-0.006043
2.86111	0.874569	5.725002	88.470291									2.863892	-1.437967	14.316678	-0.006416
2.861609	0.874005	5.726001	88.470276									2.864392	-1.437967	14.319175	-0.007546
2.862109	0.87326	5.726999	88.470474									2.864891	-1.437967	14.321671	-0.007497
2.862608	0.872529	5.727998	88.470749									2.86539	-1.437967	14.324169	-0.006164
2.863108	0.871805	5.728997	88.470848									2.86589	-1.437967	14.326666	-0.005805
2.863607	0.871111	5.729996	88.470894									2.866389	-1.437967	14.329163	-0.007166
2.864106	0.870573	5.730994	88.470818									2.866888	-1.43726	14.331659	-0.009517
2.864606	0.870965	5.731993	88.47097									2.867388	-1.436552	14.334156	-0.010782
2.865105	0.871516	5.732992	88.471024									2.867887	-1.435845	14.336653	-0.01078
2.865604	0.872071	5.733991	88.471001									2.868387	-1.435137	14.339149	-0.010419
2.866104	0.872631	5.734989	88.47094									2.868886	-1.43443	14.341647	-0.009552
2.866603	0.873188	5.735988	88.470718									2.869385	-1.433722	14.344144	-0.008768
2.867103	0.873394	5.736987	88.470695									2.869884	-1.433015	14.346641	-0.011333
2.867602	0.873276	5.737986	88.470718									2.870384	-1.432307	14.349137	-0.013893
2.868101	0.873106	5.738984	88.470688									2.870883	-1.4316	14.351634	-0.014832
2.868601	0.872933	5.739983	88.470604									2.871383	-1.430892	14.354131	-0.017127
2.8691	0.87276	5.740982	88.470451									2.871882	-1.430892	14.356627	-0.018301
2.869599	0.872617	5.741981	88.470528									2.872381	-1.430892	14.359124	-0.018423
2.870099	0.872393	5.742979	88.470688									2.872881	-1.430892	14.361622	-0.019076
2.870598	0.872027	5.743978	88.470917									2.87338	-1.430892	14.364119	-0.020674
2.871098	0.871657	5.744977	88.470955									2.87388	-1.430892	14.366615	-0.023405
2.871597	0.871285	5.745975	88.470695									2.874379	-1.430892	14.369112	-0.024858
2.872096	0.870912	5.746974	88.47065									2.874878	-1.430892	14.371609	-0.024277
2.872596	0.870834	5.747973	88.470589									2.875378	-1.430892	14.374105	-0.025151
2.873095	0.871521	5.748971	88.470367									2.875877	-1.430892	14.376602	-0.025724
2.873594	0.872489	5.74997	88.470245									2.876376	-1.430892	14.3791	-0.022415
2.874094	0.873464	5.750969	88.47023									2.876876	-1.430892	14.381597	-0.018962
2.874593	0.874435	5.751968	88.47036									2.877375	-1.430892	14.384093	-0.017905
2.875093	0.875414	5.752966	88.470612									2.877875	-1.430892	14.38659	-0.017795
2.875592	0.875874	5.753965	88.470711									2.878374	-1.430892	14.389087	-0.016978
2.876091	0.876128	5.754964	88.47065									2.878873	-1.430892	14.391583	-0.016127
2.87659	0.876373	5.755963	88.470665									2.879373	-1.430892	14.39408	-0.016702
2.87709	0.876618	5.756962	88.470825									2.879872	-1.430892	14.396578	-0.017067
2.877589	0.876863	5.75796	88.471069									2.880371	-1.430892	14.399075	-0.015924
2.878089	0.877093	5.758959	88.471161									2.880871	-1.430892	14.401571	-0.015304
2.878588	0.877229	5.759958	88.471275									2.88137	-1.430892	14.404068	-0.016516
2.879087	0.877345	5.760957	88.471313									2.88187	-1.430892	14.406565	-0.017672
2.879587	0.877459	5.761955	88.47142									2.882369	-1.430892	14.409061	-0.01692
2.880086	0.877575	5.762954	88.471405									2.882868	-1.430892	14.411558	-0.015138
2.880586	0.87769	5.763953	88.471329									2.883368	-1.430892	14.414056	-0.015174
2.881085	0.877648	5.764952	88.471016									2.883867	-1.430892	14.416553	-0.015526
2.881584	0.87748	5.76595	88.470512									2.884366	-1.430892	14.419049	-0.015177
2.882084	0.877306	5.766949	88.470505									2.884866	-1.430892	14.421546	-0.015085
2.882583	0.87713	5.767948	88.470505									2.885365	-1.430892	14.424043	-0.014908
2.883082	0.876957	5.768947	88.470589									2.885864	-1.430892	14.426539	-0.015758
2.883582	0.87678	5.769945	88.470413									2.886364	-1.430892	14.429036	-0.016904
2.884081	0.876855	5.770944	88.470352									2.886863	-1.430892	14.431534	-0.017726
2.884581	0.876954	5.771943	88.470215									2.887362	-1.430892	14.434031	-0.018353
2.88508	0.877054	5.772942	88.469986									2.887862	-1.430892	14.436527	-0.019757
2.885579	0.877154	5.77394	88.46981									2.888361	-1.430892	14.439024	-0.02014
2.886079	0.877254	5.774939	88.469994									2.888861	-1.430892	14.441521	-0.018514
2.886578	0.877532	5.775938	88.470467									2.88936	-1.430892	14.444017	-0.017708
2.887077	0.878262	5.776937	88.470634									2.889859	-1.430892	14.446514	-0.017619
2.887577	0.879022	5.777935	88.470673									2.890359	-1.430892	14.449012	-0.016717
2.888076	0.879779	5.778934	88.470566									2.890858	-1.430892	14.451509	-0.014938
2.888576	0.880533	5.779932	88.470406									2.891358	-1.430892	14.454005	-0.012978
2.889075	0.881293	5.780931	88.470474									2.891857	-1.429481	14.456502	-0.012473
2.889574	0.881247	5.78193	88.470795									2.892356	-1.428069	14.458999	-0.01328
2.890074	0.880911	5.782929	88.471191									2.892856	-1.426657	14.461495	-0.013941
2.890573	0.880555	5.783927	88.471413									2.893355	-1.425246	14.463992	-0.014579
2.891072	0.880205	5.784926	88.47155									2.893854	-1.423834	14.46649	-0.01568
2.891572	0.879851	5.785925	88.471809									2.894354	-1.422422	14.468987	-0.016325
2.892071	0.879531	5.786924	88.471672									2.894853	-1.42101	14.471483	-0.016998
2.89257	0.879447	5.787922	88.471367									2.895353	-1.419599	14.47398	-0.017703
2.89307	0.879412	5.788921	88.471092									2.895852	-1.418187	14.476477	-0.019244
2.893569	0.879379	5.78992	88.470963									2.896351	-1.416775	14.478973	-0.022649
2.894068	0.879346	5.790919	88.470581									2.896851	-1.416775	14.48147	-0.024883
2.894568	0.879314	5.791917	88.47036									2.89735	-1.416775	14.483968	-0.025654
2.895067	0.87942	5.792916	88.470436									2.897849	-1.416775	14.486465	-0.025542
2.895567	0.879671	5.793915	88.470451									2.898349	-1.416775	14.488961	-0.024326
2.896066	0.879929	5.794914	88.470284									2.898848	-1.416775	14.491458	-0.023842
2.896565	0.880185	5.795913	88.470245									2.899348	-1.416775	14.493955	-0.024833
2.897065	0.880445	5.796911	88.470436									2.899847	-1.416775	14.496451	-0.025998
2.897564	0.880702	5.79791	88.470665									2.900346	-1.416775	14.498948	-0.02659
2.898064	0.880207	5.798909	88.470695									2.900846	-1.416775	14.501446	-0.0245
2.898563	0.879407	5.799908	88.47094									2.901345	-1.416775	14.503942	-0.020518
2.899062	0.878588	5.800906	88.471199									2.901844	-1.416775	14.506439	-0.018158
2.899562	0.877777	5.801905	88.471436									2.902344	-1.416775	14.508936	-0.017734
2.900061	0.876961	5.802904	88.471741									2.902843	-1.416775	14.511433	-0.01732
2.90056	0.876318	5.803903	88.47187									2.903342	-1.416775	14.513929	-0.018104
2.90106	0.876225	5.804901	88.471733									2.903842	-1.416775	14.516426	-0.019339
2.901559	0.876203	5.8059	88.471489									2.904341	-1.416775	14.518924	-0.018847
2.902059	0.876183	5.806899	88.471512									2.90484	-1.416775	14.52142	-0.018054
2.902558	0.876164	5.807898	88.471695									2.90534	-1.416775	14.523917	-0.02035
2.903057	0.876144	5.808896	88.471619									2.905839	-1.416775	14.526414	-0.022419
2.903557	0.876179	5.809895	88.47171									2.906339	-1.416775	14.528911	-0.022325
2.904056	0.876317	5.810894	88.471802									2.906838	-1.416775	14.531407	-0.023139
2.904555	0.87646	5.811893	88.471603									2.907337	-1.416775	14.533904	-0.022887
2.905055	0.876604	5.812891	88.471565									2.907837	-1.416775	14.536402	-0.023096
2.905554	0.876748	5.81389	88.471825									2.908336	-1.416775	14.538898	-0.022788
2.906054	0.876899	5.814888	88.471962									2.908835	-1.416775	14.541395	-0.022178
2.906553	0.876925	5.815887	88.471703									2.909335	-1.416775	14.543892	-0.022385
2.907052	0.876795	5.816886	88.471519									2.909834	-1.416775	14.546389	-0.022446
2.907552	0.876658	5.817885	88.471382									2.910334	-1.416775	14.548885	-0.02157
2.908051	0.876521	5.818883	88.471321									2.910833	-1.416775	14.551382	-0.023004
2.90855	0.876384	5.819882	88.471123									2.911332	-1.416775	14.55388	-0.025884
2.90905	0.876384	5.820881	88.471153									2.911832	-1.416775	14.556376	-0.025016
2.909549	0.87674	5.82188	88.47155									2.912331	-1.416775	14.558873	-0.023313
2.910048	0.877118	5.822878	88.471947									2.912831	-1.416775	14.56137	-0.023074
2.910548	0.877494	5.823877	88.471909									2.91333	-1.416775	14.563867	-0.024269
2.911047	0.87787	5.824876	88.471771									2.913829	-1.416775	14.566363	-0.02554
2.911546	0.878156	5.825875	88.471748									2.914329	-1.416775	14.56886	-0.025787
2.912046	0.877794	5.826873	88.471832									2.914828	-1.416775	14.571358	-0.026156
2.912545	0.877208	5.827872	88.471428									2.915327	-1.416775	14.573854	-0.026716
2.913045	0.876617	5.828871	88.471367									2.915827	-1.416775	14.576351	-0.026211
2.913544	0.876023	5.82987	88.471497									2.916326	-1.416775	14.578848	-0.025958
2.914043	0.875431	5.830869	88.471504									2.916826	-1.416775	14.581345	-0.027567
2.914543	0.875354	5.831867	88.471481									2.917325	-1.416775	14.583841	-0.030134
2.915042	0.87517	5.832866	88.471252									2.917824	-1.416775	14.586338	-0.031459
2.915541	0.874949	5.833865	88.470863									2.918324	-1.416775	14.588836	-0.030198
2.916041	0.874728	5.834864	88.470787									2.918823	-1.416775	14.591332	-0.027623
2.91654	0.874509	5.835862	88.470924									2.919322	-1.416775	14.593829	-0.026944
2.91704	0.874268	5.836861	88.47123									2.919822	-1.416775	14.596326	-0.026576
2.917539	0.874153	5.83786	88.471512									2.920321	-1.416775	14.598823	-0.024594
2.918038	0.874339	5.838859	88.471649									2.92082	-1.416775	14.601319	-0.022638
2.918538	0.874585	5.839857	88.471786									2.92132	-1.416775	14.603816	-0.021579
2.919037	0.874831	5.840856	88.471603									2.921819	-1.415372	14.606314	-0.020208
2.919537	0.875078	5.841855	88.471672									2.922318	-1.413968	14.60881	-0.01893
2.920036	0.875338	5.842854	88.471619									2.922818	-1.412565	14.611307	-0.018178
2.920535	0.875429	5.843852	88.471642									2.923317	-1.411161	14.613804	-0.017715
2.921035	0.875481	5.844851	88.471191									2.923817	-1.409757	14.616301	-0.018826
2.921534	0.875533	5.84585	88.470985									2.924316	-1.408354	14.618797	-0.019956
2.922033	0.875586	5.846848	88.471016									2.924815	-1.40695	14.621294	-0.020919
2.922533	0.875638	5.847847	88.470963									2.925315	-1.405547	14.623792	-0.022381
2.923032	0.875866	5.848846	88.470901									2.925814	-1.404143	14.626288	-0.024571
2.923532	0.876268	5.849844	88.47097									2.926313	-1.40274	14.628785	-0.025491
2.924031	0.876781	5.850843	88.471252									2.926813	-1.40274	14.631282	-0.024852
2.92453	0.877307	5.851842	88.471252									2.927312	-1.40274	14.633779	-0.024253
2.92503	0.877837	5.852841	88.471237									2.927812	-1.40274	14.636275	-0.025194
2.925529	0.878361	5.853839	88.47142									2.928311	-1.40274	14.638772	-0.026991
2.926028	0.878455	5.854838	88.471291									2.92881	-1.40274	14.641269	-0.027027
2.926528	0.87823	5.855837	88.471115									2.92931	-1.40274	14.643766	-0.026013
2.927027	0.877956	5.856836	88.471191									2.929809	-1.40274	14.646263	-0.024417
2.927526	0.877681	5.857834	88.47097									2.930309	-1.40274	14.64876	-0.020901
2.928026	0.877408	5.858833	88.470924									2.930808	-1.40274	14.651257	-0.016597
2.928525	0.877159	5.859832	88.470886									2.931307	-1.40274	14.653753	-0.014227
2.929024	0.877233	5.860831	88.470818									2.931807	-1.40274	14.65625	-0.013578
2.929524	0.877382	5.861829	88.47081									2.932306	-1.40274	14.658747	-0.012785
2.930023	0.877528	5.862828	88.470879									2.932805	-1.40274	14.661244	-0.00947
2.930523	0.877676	5.863827	88.471024									2.933305	-1.40274	14.663741	-0.006931
2.931022	0.877823	5.864826	88.471214									2.933804	-1.40274	14.666238	-0.006521
2.931521	0.87791	5.865824	88.471359									2.934304	-1.40274	14.668735	-0.006481
2.932021	0.877833	5.866823	88.471085									2.934803	-1.40274	14.671231	-0.005963
2.93252	0.877722	5.867822	88.471222									2.935302	-1.40274	14.673728	-0.006771
2.933019	0.877611	5.868821	88.471504									2.935802	-1.40274	14.676225	-0.008849
2.933519	0.877499	5.86982	88.471542									2.936301	-1.40274	14.678722	-0.010372
2.934018	0.877254	5.870818	88.471313									2.9368	-1.40274	14.681219	-0.011873
2.934518	0.876712	5.871817	88.47081									2.9373	-1.40274	14.683716	-0.013841
2.935017	0.876116	5.872816	88.470802									2.937799	-1.40274	14.686213	-0.016719
2.935516	0.875509	5.873815	88.471001									2.938298	-1.40274	14.688709	-0.019026
2.936016	0.87491	5.874813	88.47142									2.938798	-1.40274	14.691206	-0.019873
2.936515	0.874313	5.875812	88.471794									2.939297	-1.40274	14.693703	-0.019653
2.937015	0.874091	5.876811	88.471825									2.939796	-1.40274	14.6962	-0.019711
2.937514	0.87426	5.87781	88.471603									2.940296	-1.40274	14.698697	-0.019714
2.938013	0.874494	5.878808	88.471535									2.940795	-1.40274	14.701194	-0.018907
2.938513	0.874729	5.879807	88.471573									2.941295	-1.40274	14.703691	-0.018327
2.939012	0.874965	5.880805	88.471573									2.941794	-1.40274	14.706187	-0.017587
2.939511	0.8752	5.881804	88.471817									2.942293	-1.40274	14.708684	-0.017024
2.940011	0.875667	5.882803	88.471626									2.942793	-1.40274	14.711181	-0.017349
2.94051	0.876213	5.883802	88.471725									2.943292	-1.40274	14.713678	-0.017706
2.94101	0.876763	5.8848	88.471535									2.943791	-1.40274	14.716175	-0.01717
2.941509	0.877322	5.885799	88.471664									2.944291	-1.40274	14.718672	-0.018215
2.942008	0.877869	5.886798	88.47213									2.94479	-1.40274	14.721169	-0.020974
2.942508	0.878233	5.887797	88.472397									2.94529	-1.40274	14.723665	-0.023302
